main500_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
434	434	BM000846256	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0435_BM000846256.jpg	data_rds/02_raw_images/main500/main500_row0435_BM000846256.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0435_BM000846256.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0435_BM000846256.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0435_BM000846256.jpg	http://dx.doi.org/10.5281/zenodo.1480355	https://zenodo.org/record/1480355/files/BM000846256.jpg	https://zenodo.org/record/1480355/files/BM000846256.json	6dbfab16-cb4c-4a3f-a697-492f1ef7651e
435	435	BM000934857	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0436_BM000934857.jpg	data_rds/02_raw_images/main500/main500_row0436_BM000934857.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0436_BM000934857.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0436_BM000934857.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0436_BM000934857.jpg	http://dx.doi.org/10.5281/zenodo.1480471	https://zenodo.org/record/1480471/files/BM000934857.jpg	https://zenodo.org/record/1480471/files/BM000934857.json	74f79737-190c-4a0a-9a42-38c223f18391
436	436	BM000942945	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0437_BM000942945.jpg	data_rds/02_raw_images/main500/main500_row0437_BM000942945.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0437_BM000942945.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0437_BM000942945.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0437_BM000942945.jpg	http://dx.doi.org/10.5281/zenodo.1480522	https://zenodo.org/record/1480522/files/BM000942945.jpg	https://zenodo.org/record/1480522/files/BM000942945.json	2322b3e9-2667-4f4d-a045-8c7acaeab676
437	437	E00147435	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0438_E00147435.jpg	data_rds/02_raw_images/main500/main500_row0438_E00147435.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0438_E00147435.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0438_E00147435.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0438_E00147435.jpg	http://dx.doi.org/10.5281/zenodo.1483780	https://zenodo.org/record/1483780/files/E00147435.jpg	https://zenodo.org/record/1483780/files/E00147435.json	http://data.rbge.org.uk/herb/E00147435
438	438	E00147544	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0439_E00147544.jpg	data_rds/02_raw_images/main500/main500_row0439_E00147544.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0439_E00147544.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0439_E00147544.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0439_E00147544.jpg	http://dx.doi.org/10.5281/zenodo.1483784	https://zenodo.org/record/1483784/files/E00147544.jpg	https://zenodo.org/record/1483784/files/E00147544.json	http://data.rbge.org.uk/herb/E00147544
439	439	K000900500	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0440_K000900500.jpg	data_rds/02_raw_images/main500/main500_row0440_K000900500.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0440_K000900500.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0440_K000900500.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0440_K000900500.jpg	http://dx.doi.org/10.5281/zenodo.1486422	https://zenodo.org/record/1486422/files/K000900500.jpg	https://zenodo.org/record/1486422/files/K000900500.json	http://specimens.kew.org/herbarium/K000900500
440	440	E00205836	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0441_E00205836.jpg	data_rds/02_raw_images/main500/main500_row0441_E00205836.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0441_E00205836.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0441_E00205836.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0441_E00205836.jpg	http://dx.doi.org/10.5281/zenodo.1483836	https://zenodo.org/record/1483836/files/E00205836.jpg	https://zenodo.org/record/1483836/files/E00205836.json	http://data.rbge.org.uk/herb/E00205836
441	441	E00072327	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0442_E00072327.jpg	data_rds/02_raw_images/main500/main500_row0442_E00072327.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0442_E00072327.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0442_E00072327.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0442_E00072327.jpg	http://dx.doi.org/10.5281/zenodo.1483675	https://zenodo.org/record/1483675/files/E00072327.jpg	https://zenodo.org/record/1483675/files/E00072327.json	http://data.rbge.org.uk/herb/E00072327
442	442	L.3919948	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0443_L.3919948.jpg	data_rds/02_raw_images/main500/main500_row0443_L.3919948.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0443_L.3919948.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0443_L.3919948.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0443_L.3919948.jpg	http://dx.doi.org/10.5281/zenodo.1487068	https://zenodo.org/record/1487068/files/L.3919948.jpg	https://zenodo.org/record/1487068/files/L.3919948.json	http://data.biodiversitydata.nl/naturalis/specimen/L.3919948
443	443	E00298588	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0444_E00298588.jpg	data_rds/02_raw_images/main500/main500_row0444_E00298588.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0444_E00298588.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0444_E00298588.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0444_E00298588.jpg	http://dx.doi.org/10.5281/zenodo.1483925	https://zenodo.org/record/1483925/files/E00298588.jpg	https://zenodo.org/record/1483925/files/E00298588.json	http://data.rbge.org.uk/herb/E00298588
444	444	K000773231	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0445_K000773231.jpg	data_rds/02_raw_images/main500/main500_row0445_K000773231.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0445_K000773231.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0445_K000773231.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0445_K000773231.jpg	http://dx.doi.org/10.5281/zenodo.1485958	https://zenodo.org/record/1485958/files/K000773231.jpg	https://zenodo.org/record/1485958/files/K000773231.json	http://specimens.kew.org/herbarium/K000773231
445	445	E00662560	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0446_E00662560.jpg	data_rds/02_raw_images/main500/main500_row0446_E00662560.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0446_E00662560.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0446_E00662560.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0446_E00662560.jpg	http://dx.doi.org/10.5281/zenodo.1484172	https://zenodo.org/record/1484172/files/E00662560.jpg	https://zenodo.org/record/1484172/files/E00662560.json	http://data.rbge.org.uk/herb/E00662560
446	446	E00662570	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0447_E00662570.jpg	data_rds/02_raw_images/main500/main500_row0447_E00662570.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0447_E00662570.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0447_E00662570.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0447_E00662570.jpg	http://dx.doi.org/10.5281/zenodo.1484177	https://zenodo.org/record/1484177/files/E00662570.jpg	https://zenodo.org/record/1484177/files/E00662570.json	http://data.rbge.org.uk/herb/E00662570
447	447	K000644766	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0448_K000644766.jpg	data_rds/02_raw_images/main500/main500_row0448_K000644766.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0448_K000644766.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0448_K000644766.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0448_K000644766.jpg	http://dx.doi.org/10.5281/zenodo.1485928	https://zenodo.org/record/1485928/files/K000644766.jpg	https://zenodo.org/record/1485928/files/K000644766.json	http://specimens.kew.org/herbarium/K000644766
448	448	E00749031	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0449_E00749031.jpg	data_rds/02_raw_images/main500/main500_row0449_E00749031.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0449_E00749031.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0449_E00749031.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0449_E00749031.jpg	http://dx.doi.org/10.5281/zenodo.1484284	https://zenodo.org/record/1484284/files/E00749031.jpg	https://zenodo.org/record/1484284/files/E00749031.json	http://data.rbge.org.uk/herb/E00749031
449	449	BM000810980	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0450_BM000810980.jpg	data_rds/02_raw_images/main500/main500_row0450_BM000810980.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0450_BM000810980.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0450_BM000810980.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0450_BM000810980.jpg	http://dx.doi.org/10.5281/zenodo.1480345	https://zenodo.org/record/1480345/files/BM000810980.jpg	https://zenodo.org/record/1480345/files/BM000810980.json	55d139da-5bb8-488e-b239-d2d1c5ec0903
450	450	E00193585	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0451_E00193585.jpg	data_rds/02_raw_images/main500/main500_row0451_E00193585.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0451_E00193585.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0451_E00193585.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0451_E00193585.jpg	http://dx.doi.org/10.5281/zenodo.1483816	https://zenodo.org/record/1483816/files/E00193585.jpg	https://zenodo.org/record/1483816/files/E00193585.json	http://data.rbge.org.uk/herb/E00193585
451	451	E00105239	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0452_E00105239.jpg	data_rds/02_raw_images/main500/main500_row0452_E00105239.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0452_E00105239.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0452_E00105239.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0452_E00105239.jpg	http://dx.doi.org/10.5281/zenodo.1483715	https://zenodo.org/record/1483715/files/E00105239.jpg	https://zenodo.org/record/1483715/files/E00105239.json	http://data.rbge.org.uk/herb/E00105239
452	452	K000640239	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0453_K000640239.jpg	data_rds/02_raw_images/main500/main500_row0453_K000640239.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0453_K000640239.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0453_K000640239.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0453_K000640239.jpg	http://dx.doi.org/10.5281/zenodo.1485920	https://zenodo.org/record/1485920/files/K000640239.jpg	https://zenodo.org/record/1485920/files/K000640239.json	http://specimens.kew.org/herbarium/K000640239
453	453	BM000877097	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0454_BM000877097.jpg	data_rds/02_raw_images/main500/main500_row0454_BM000877097.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0454_BM000877097.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0454_BM000877097.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0454_BM000877097.jpg	http://dx.doi.org/10.5281/zenodo.1480425	https://zenodo.org/record/1480425/files/BM000877097.jpg	https://zenodo.org/record/1480425/files/BM000877097.json	77f90528-9493-417e-a8f1-37bdc4e846cc
454	454	BR0000005701353	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0455_BR0000005701353.jpg	data_rds/02_raw_images/main500/main500_row0455_BR0000005701353.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0455_BR0000005701353.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0455_BR0000005701353.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0455_BR0000005701353.jpg	http://dx.doi.org/10.5281/zenodo.1480852	https://zenodo.org/record/1480852/files/BR0000005701353.jpg	https://zenodo.org/record/1480852/files/BR0000005701353.json	http://www.botanicalcollections.be/specimen/BR0000005701353
455	455	L.3602388	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0456_L.3602388.jpg	data_rds/02_raw_images/main500/main500_row0456_L.3602388.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0456_L.3602388.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0456_L.3602388.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0456_L.3602388.jpg	http://dx.doi.org/10.5281/zenodo.1487050	https://zenodo.org/record/1487050/files/L.3602388.jpg	https://zenodo.org/record/1487050/files/L.3602388.json	http://data.biodiversitydata.nl/naturalis/specimen/L.3602388
456	456	L.3646056	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0457_L.3646056.jpg	data_rds/02_raw_images/main500/main500_row0457_L.3646056.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0457_L.3646056.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0457_L.3646056.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0457_L.3646056.jpg	http://dx.doi.org/10.5281/zenodo.1487058	https://zenodo.org/record/1487058/files/L.3646056.jpg	https://zenodo.org/record/1487058/files/L.3646056.json	http://data.biodiversitydata.nl/naturalis/specimen/L.3646056
457	457	E00134537	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0458_E00134537.jpg	data_rds/02_raw_images/main500/main500_row0458_E00134537.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0458_E00134537.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0458_E00134537.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0458_E00134537.jpg	http://dx.doi.org/10.5281/zenodo.1483751	https://zenodo.org/record/1483751/files/E00134537.jpg	https://zenodo.org/record/1483751/files/E00134537.json	http://data.rbge.org.uk/herb/E00134537
458	458	E00064383	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0459_E00064383.jpg	data_rds/02_raw_images/main500/main500_row0459_E00064383.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0459_E00064383.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0459_E00064383.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0459_E00064383.jpg	http://dx.doi.org/10.5281/zenodo.1483639	https://zenodo.org/record/1483639/files/E00064383.jpg	https://zenodo.org/record/1483639/files/E00064383.json	http://data.rbge.org.uk/herb/E00064383
459	459	E00094197	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0460_E00094197.jpg	data_rds/02_raw_images/main500/main500_row0460_E00094197.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0460_E00094197.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0460_E00094197.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0460_E00094197.jpg	http://dx.doi.org/10.5281/zenodo.1483713	https://zenodo.org/record/1483713/files/E00094197.jpg	https://zenodo.org/record/1483713/files/E00094197.json	http://data.rbge.org.uk/herb/E00094197
460	460	E00771642	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0461_E00771642.jpg	data_rds/02_raw_images/main500/main500_row0461_E00771642.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0461_E00771642.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0461_E00771642.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0461_E00771642.jpg	http://dx.doi.org/10.5281/zenodo.1484299	https://zenodo.org/record/1484299/files/E00771642.jpg	https://zenodo.org/record/1484299/files/E00771642.json	http://data.rbge.org.uk/herb/E00771642
461	461	E00696463	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0462_E00696463.jpg	data_rds/02_raw_images/main500/main500_row0462_E00696463.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0462_E00696463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0462_E00696463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0462_E00696463.jpg	http://dx.doi.org/10.5281/zenodo.1484210	https://zenodo.org/record/1484210/files/E00696463.jpg	https://zenodo.org/record/1484210/files/E00696463.json	http://data.rbge.org.uk/herb/E00696463
462	462	E00696312	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0463_E00696312.jpg	data_rds/02_raw_images/main500/main500_row0463_E00696312.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0463_E00696312.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0463_E00696312.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0463_E00696312.jpg	http://dx.doi.org/10.5281/zenodo.1484205	https://zenodo.org/record/1484205/files/E00696312.jpg	https://zenodo.org/record/1484205/files/E00696312.json	http://data.rbge.org.uk/herb/E00696312
463	463	E00771555	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0464_E00771555.jpg	data_rds/02_raw_images/main500/main500_row0464_E00771555.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0464_E00771555.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0464_E00771555.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0464_E00771555.jpg	http://dx.doi.org/10.5281/zenodo.1484297	https://zenodo.org/record/1484297/files/E00771555.jpg	https://zenodo.org/record/1484297/files/E00771555.json	http://data.rbge.org.uk/herb/E00771555
